road_id,flood_direct_count,flood_direct_exposure,flood_events_5km,flood_events_10km,flood_nearby_5km,flood_nearby_10km,nearest_flood_distance_km
1072955684,0,0,0,0,0,0,73.30694367853978
1072955687,0,0,0,0,0,0,73.67244863179468
1072955731,0,0,0,0,0,0,43.72161725456244
1072955840,0,0,0,0,0,0,43.32621681019808
1072958000,0,0,0,0,0,0,43.40158177497583
1072958001,0,0,0,0,0,0,43.3574841371297
1072958060,0,0,0,0,0,0,43.61072385150611
1072960372,0,0,0,0,0,0,43.529784647534356
1072962020,0,0,0,0,0,0,43.97527372864262
1072963531,0,0,0,0,0,0,43.98086689501367
1072963532,0,0,0,0,0,0,43.97399800796794
1072964077,0,0,0,0,0,0,43.526562781316585
1072965842,0,0,0,0,0,0,44.28999392500083
1072967156,0,0,0,0,0,0,44.415710804687286
1072971234,0,0,0,0,0,0,44.63408154564598
1072971540,0,0,0,0,0,0,41.836989338922535
1072977161,0,0,0,0,0,0,41.78033948430195
1072977162,0,0,0,0,0,0,43.14664117767851
1072977163,0,0,0,0,0,0,43.330276551404616
1072977567,0,0,0,0,0,0,70.211964940304
1072982605,0,0,0,0,0,0,44.87127760876329
1072983493,0,0,0,0,0,0,44.26761103743864
1072995421,0,0,0,0,0,0,42.701788966766316
1072995422,0,0,0,0,0,0,42.98606949042079
1072995423,0,0,0,0,0,0,43.02296496218318
1072997574,0,0,0,0,0,0,45.01352695970622
1072997575,0,0,0,0,0,0,45.01352590450062
1072997576,0,0,0,0,0,0,45.039726468395465
1073006331,0,0,0,0,0,0,64.90826178995172
1073006333,0,0,0,0,0,0,65.59035450682069
1073006334,0,0,0,0,0,0,65.17765138978078
1073006335,0,0,0,0,0,0,65.62179667048532
1073006336,0,0,0,0,0,0,65.6109018708043
1073006337,0,0,0,0,0,0,65.39454375460568
1073006338,0,0,0,0,0,0,65.54936732113543
1073006339,0,0,0,0,0,0,65.54132875307351
1073010459,0,0,0,0,0,0,44.91955444511461
1073017062,0,0,0,0,0,0,83.2626095840935
1073018299,0,0,0,0,0,0,83.51656353014194
1073023995,0,0,0,2,0,1,7.623870205716473
1073099768,8,1,8,11,1,1,0.0
1073099769,8,1,8,11,1,1,0.0
1073100509,0,0,0,0,0,0,77.67577298080552
1073100510,0,0,0,0,0,0,77.50884264084125
1073100511,0,0,0,0,0,0,77.61066105830152
1073104406,0,0,0,0,0,0,76.76291401826677
1073104407,0,0,0,0,0,0,77.15469580940156
1073104408,0,0,0,0,0,0,77.86507604465585
1073104409,0,0,0,0,0,0,77.18802490350518
1073108350,0,0,0,0,0,0,77.76823684773082
1073108351,0,0,0,0,0,0,79.31660540735632
1073231256,2,1,2,10,1,1,0.0
1073234789,3,1,5,5,1,1,0.0
1073236022,0,0,0,0,0,0,83.41566968940897
1073236607,1,1,1,1,1,1,0.0
1073236708,1,1,1,1,1,1,0.0
1073236709,1,1,1,1,1,1,0.0
1073243391,14,1,14,14,1,1,0.0
1073243810,14,1,14,14,1,1,0.0
1073246896,6,1,6,6,1,1,0.0
1073264232,0,0,0,0,0,0,77.70114883827311
1073265482,10,1,10,10,1,1,0.0
1073265483,10,1,10,10,1,1,0.0
1073265936,10,1,10,10,1,1,0.0
1073268633,0,0,0,0,0,0,73.3641834935727
1073268634,0,0,0,0,0,0,73.36660866444397
1073268637,0,0,0,0,0,0,72.58858506659017
1073268709,0,0,0,0,0,0,73.56123441232168
1073268713,0,0,0,0,0,0,73.45130564431788
1073268715,0,0,0,0,0,0,73.01047595417164
1073268718,0,0,0,0,0,0,73.11910797902767
1073268912,0,0,0,0,0,0,65.611514888642
1073268913,0,0,0,0,0,0,65.9316897007981
1073268914,0,0,0,0,0,0,66.05875644579866
1073268915,0,0,0,0,0,0,66.14184310404855
1073268916,0,0,0,0,0,0,66.46792317801871
1073268917,0,0,0,0,0,0,66.59394922667894
1073268920,0,0,0,0,0,0,65.49085913626605
1073270286,0,0,0,0,0,0,65.35377349536408
1073270287,0,0,0,0,0,0,66.03648115041283
1073270288,0,0,0,0,0,0,66.0669533889419
1073270289,0,0,0,0,0,0,65.96052913717142
1073270290,0,0,0,0,0,0,66.1615423066977
1073270291,0,0,0,0,0,0,65.89908752057947
1073270292,0,0,0,0,0,0,66.11970732706715
1073270293,0,0,0,0,0,0,65.77382751353075
1073270294,0,0,0,0,0,0,64.47780705922405
1073270295,0,0,0,0,0,0,64.50718964594346
1073271253,0,0,0,0,0,0,66.52142134668321
1073271254,0,0,0,0,0,0,66.162191717757
1073271255,0,0,0,0,0,0,66.63054590093198
1073271256,0,0,0,0,0,0,66.2892198012566
1073274097,0,0,0,0,0,0,54.729694668414055
1073284860,0,0,0,4,0,1,5.621082593723532
1073349979,8,1,11,15,1,1,0.0
1073349980,10,1,11,15,1,1,0.0
1073349981,10,1,11,15,1,1,0.0
1073349982,10,1,11,15,1,1,0.0
1073349984,10,1,11,15,1,1,0.0
1073349985,10,1,11,15,1,1,0.0
1073349986,10,1,11,15,1,1,0.0
1073384981,0,0,0,0,0,0,66.60236694701054
1073384982,0,0,0,0,0,0,66.41568832140617
1073386361,0,0,0,0,0,0,65.97291638455658
1073401906,0,0,0,0,0,0,66.47664750367363
1073401907,0,0,0,0,0,0,67.19235907892208
1073401908,0,0,0,0,0,0,66.57206813546131
1073401909,0,0,0,0,0,0,65.69193095623608
1073401910,0,0,0,0,0,0,65.76387523886851
1073401911,0,0,0,0,0,0,67.46226393314421
1073401912,0,0,0,0,0,0,66.8162863800083
1073401913,0,0,0,0,0,0,66.78761276782957
1073402948,0,0,0,0,0,0,67.76644692488114
1073402949,0,0,0,0,0,0,66.78404272567508
1073402950,0,0,0,0,0,0,67.3822616519025
1073402953,0,0,0,0,0,0,68.08782703687034
1073402954,0,0,0,0,0,0,68.2753497069891
1073434141,8,1,8,11,1,1,0.0
1073434142,8,1,8,11,1,1,0.0
1073434143,8,1,8,11,1,1,0.0
1073467633,0,0,4,5,1,1,1.536708554676125
1073467634,0,0,4,5,1,1,1.1282663412861373
1073467635,0,0,4,5,1,1,1.523867893092027
1073467636,0,0,4,5,1,1,1.1087428958234764
1073467637,0,0,4,5,1,1,1.042035092121824
1073467638,0,0,4,5,1,1,1.1960642526863403
1073468158,0,0,4,5,1,1,1.2985256509874423
1073468286,0,0,5,5,1,1,0.3492849967109202
1073468658,0,0,5,5,1,1,0.338570888011161
1073553894,0,0,0,0,0,0,105.01049510045151
1073608699,0,0,2,8,1,1,0.757723252614349
1073608700,0,0,2,8,1,1,0.7847594813277466
1073608701,0,0,2,8,1,1,0.9547674121653912
1073608705,0,0,2,8,1,1,1.813526179556507
1073608706,0,0,2,8,1,1,1.8752576770225609
1073608707,0,0,2,8,1,1,1.565933935582002
1073608708,0,0,2,8,1,1,1.6119137895436304
1073608709,0,0,2,8,1,1,1.595452835556042
1073608721,0,0,0,0,0,0,12.507901008077832
1073608722,0,0,0,0,0,0,12.520876175418042
1073608740,0,0,2,2,1,1,1.2907176451989428
1073608741,0,0,2,2,1,1,1.4092767464074114
1073608742,0,0,2,2,1,1,1.267201236168652
1073608743,0,0,2,2,1,1,1.3334441201197813
1073608744,0,0,2,2,1,1,1.3048953101957732
1073608745,0,0,2,2,1,1,1.3874460502550074
1073608746,0,0,2,2,1,1,0.6682525479705494
1073608747,0,0,2,2,1,1,1.366462299211269
1073608750,0,0,0,8,0,1,8.004117190944458
1073608757,0,0,0,2,0,1,7.8737135855767235
1073608758,0,0,0,8,0,1,7.894311901503839
1073608778,0,0,0,2,0,1,5.0133925619708
1073608779,0,0,0,2,0,1,5.654318520678188
1073613297,0,0,0,0,0,0,79.60758027903181
1073616574,0,0,0,0,0,0,79.00782326670246
1073616575,0,0,0,0,0,0,78.5714665584332
1073616576,0,0,0,0,0,0,78.6539844777439
1073616577,0,0,0,0,0,0,78.38459519559014
1073616578,0,0,0,0,0,0,78.16909179476865
1073616579,0,0,0,0,0,0,78.2132853997662
1073616580,0,0,0,0,0,0,78.63130393540305
1073618992,0,0,0,0,0,0,79.75126164685408
1073618993,0,0,0,0,0,0,79.97706207731383
1073618994,0,0,0,0,0,0,80.15870374084031
1073618995,0,0,0,0,0,0,79.21972994041442
1073641934,0,0,0,0,0,0,63.32681958505691
1073641935,0,0,0,0,0,0,62.36988157757372
1073641936,0,0,0,0,0,0,62.80748096704702
1073646307,0,0,0,0,0,0,78.89798972353779
1073647693,0,0,0,0,0,0,61.98529955642485
1073647694,0,0,0,0,0,0,62.4752780505936
1073647698,0,0,0,0,0,0,60.90328651628873
1073647699,0,0,0,0,0,0,60.92133677464204
1073647700,0,0,0,0,0,0,60.73104006683875
1073647701,0,0,0,0,0,0,60.92162547369965
1073647702,0,0,0,0,0,0,61.06558536600632
1073647703,0,0,0,0,0,0,61.11843762645755
1073647704,0,0,0,0,0,0,61.10935991501584
1073647705,0,0,0,0,0,0,61.56561283104781
1073647707,0,0,0,0,0,0,60.65327629202514
1073647708,0,0,0,0,0,0,60.454312536924306
1073647709,0,0,0,0,0,0,60.998931894160386
1073647710,0,0,0,0,0,0,60.929035983756044
1073647711,0,0,0,0,0,0,61.367882407086675
1073672779,8,1,8,8,1,1,0.0
1073672782,2,1,8,8,1,1,0.0
1073672783,2,1,8,8,1,1,0.0
1073672784,2,1,8,8,1,1,0.0
1073672785,2,1,8,8,1,1,0.0
1073672786,2,1,8,8,1,1,0.0
1073672787,2,1,8,8,1,1,0.0
1073672788,2,1,8,8,1,1,0.0
1073672789,2,1,8,8,1,1,0.0
1073672790,2,1,8,8,1,1,0.0
1073672791,0,0,8,8,1,1,0.43551975890894906
1073672792,0,0,8,8,1,1,1.0276051685225682
1073672793,8,1,8,8,1,1,0.0
1073679097,0,0,0,0,0,0,21.678561834213983
1073679098,0,0,0,0,0,0,21.659238752162675
1073679099,0,0,0,0,0,0,21.749005985448022
1073679100,0,0,0,0,0,0,21.496837932636222
1073679103,0,0,0,0,0,0,16.959109353432787
1073679104,0,0,8,8,1,1,0.4235642296065872
1073679105,0,0,8,8,1,1,0.5177794468693974
1073679106,8,1,8,8,1,1,0.0
1073715269,0,0,0,0,0,0,42.52394431268377
1073715270,0,0,0,0,0,0,41.81786756461387
1073716764,0,0,0,0,0,0,43.14692100284612
1073716765,0,0,0,0,0,0,43.11533921018839
1073725599,0,0,0,0,0,0,43.37247583085411
1073726153,0,0,0,0,0,0,43.759693854225276
1073727851,6,1,6,12,1,1,0.0
1073728869,0,0,0,0,0,0,41.46259290102075
1073728870,0,0,0,0,0,0,41.40673438979738
1073728871,0,0,0,0,0,0,41.45445099702324
1073732164,0,0,0,0,0,0,42.20001434762978
1073732165,0,0,0,0,0,0,41.512923872495755
1073735617,0,0,0,0,0,0,43.19885908937943
1073735618,0,0,0,0,0,0,43.1844547030806
1073745600,0,0,0,0,0,0,43.60484184639989
1073745601,0,0,0,0,0,0,43.840549190322456
1073745602,0,0,0,0,0,0,43.81470939543553
1073745603,0,0,0,0,0,0,41.882379995893835
1073752187,0,0,0,0,0,0,43.19482156475296
1073752568,0,0,0,0,0,0,42.38726860578237
1073753140,0,0,0,0,0,0,43.33091408145323
1073753449,6,1,12,12,1,1,0.0
1073753457,6,1,12,12,1,1,0.0
1073757224,0,0,0,0,0,0,43.35007747137214
1073757225,0,0,0,0,0,0,43.33010152378745
1073757226,0,0,0,0,0,0,43.45320946300799
1073757227,0,0,0,0,0,0,42.13229292078267
1073764089,0,0,0,0,0,0,43.58362061440358
1073764090,0,0,0,0,0,0,43.44949769975326
1073764091,0,0,0,0,0,0,43.502340151784885
1073764092,0,0,0,0,0,0,42.94884321058655
1073769019,0,0,0,0,0,0,42.890310330894735
1073769020,0,0,0,0,0,0,43.22199520017167
1073797751,0,0,0,0,0,0,58.51157376670441
1073797752,0,0,0,0,0,0,58.28871333006748
1073797753,0,0,0,0,0,0,58.35256620032019
1073797754,0,0,0,0,0,0,57.767879278755345
1073797755,0,0,0,0,0,0,57.89989350838549
1073797756,0,0,0,0,0,0,57.95705214446917
1073797757,0,0,0,0,0,0,57.90490913506132
1073797758,0,0,0,0,0,0,58.14687754905105
1073797759,0,0,0,0,0,0,58.21061154487764
1073797760,0,0,0,0,0,0,58.52537692381333
1073797761,0,0,0,0,0,0,58.53958619956991
1073797762,0,0,0,0,0,0,58.562675102161975
1073797763,0,0,0,0,0,0,58.53885647305654
1073797764,0,0,0,0,0,0,58.51666651479411
1073797765,0,0,0,0,0,0,58.495302746892136
1073797766,0,0,0,0,0,0,58.51671925657281
1073797767,0,0,0,0,0,0,58.52287421777817
1073797768,0,0,0,0,0,0,58.661123884551195
1073797769,0,0,0,0,0,0,58.763018392369965
1073797770,0,0,0,0,0,0,58.69523357398524
1073797771,0,0,0,0,0,0,58.72758197528557
1073797772,0,0,0,0,0,0,58.717362883266226
1073797773,0,0,0,0,0,0,58.75417392239013
1073797774,0,0,0,0,0,0,58.667497186152595
1073797775,0,0,0,0,0,0,58.75731534094705
1073797776,0,0,0,0,0,0,58.888324807601194
1073797777,0,0,0,0,0,0,58.862940833287645
1073797778,0,0,0,0,0,0,58.779961332579994
1073797779,0,0,0,0,0,0,58.76906660753488
1073797780,0,0,0,0,0,0,58.7840113007553
1073797781,0,0,0,0,0,0,58.81918432808175
1073797782,0,0,0,0,0,0,58.71342508210869
1073797783,0,0,0,0,0,0,58.808783944695
1073797784,0,0,0,0,0,0,58.73342434453573
1073797785,0,0,0,0,0,0,58.82833109564665
1073797786,0,0,0,0,0,0,58.815819512010144
1073797787,0,0,0,0,0,0,59.31241426205062
1073797788,0,0,0,0,0,0,59.412684220442216
1073797789,0,0,0,0,0,0,59.052993160296964
1073797790,0,0,0,0,0,0,58.8849395617653
1073797791,0,0,0,0,0,0,58.91870698036072
1073797792,0,0,0,0,0,0,58.80103896915132
1073801372,0,0,0,0,0,0,41.681320234645476
1073801415,0,0,0,0,0,0,71.13689626332267
1073801416,0,0,0,0,0,0,71.09720851887235
1073804339,0,0,0,0,0,0,59.08998830844533
1073804340,0,0,0,0,0,0,59.06580989818932
1073804341,0,0,0,0,0,0,58.925214210408
1073804342,0,0,0,0,0,0,58.40712461235276
1073804343,0,0,0,0,0,0,58.274136056840945
1073804344,0,0,0,0,0,0,58.31602401531535
1073804345,0,0,0,0,0,0,58.473126549495696
1073804346,0,0,0,0,0,0,58.39604896340617
1073804347,0,0,0,0,0,0,58.4425159307714
1073804348,0,0,0,0,0,0,58.17308670351377
1073804349,0,0,0,0,0,0,58.39656586796884
1073804350,0,0,0,0,0,0,58.464626219527965
1073804351,0,0,0,0,0,0,58.29259701271861
1073808540,0,0,0,0,0,0,44.0817085045223
1073812462,0,0,0,0,0,0,42.05274453810276
1073812463,0,0,0,0,0,0,42.15101568968963
1073812464,0,0,0,0,0,0,42.18995741234716
1073812466,0,0,0,0,0,0,43.587744232710854
1073812467,0,0,0,0,0,0,43.63697006638577
1073816868,0,0,0,0,0,0,44.44548627881668
1073816869,0,0,0,0,0,0,44.2703779659904
1073816870,0,0,0,0,0,0,44.43521871750545
1073816871,0,0,0,0,0,0,44.398976335946855
1073817578,11,1,11,11,1,1,0.0
1073817579,11,1,11,11,1,1,0.0
1073817580,11,1,11,11,1,1,0.0
1073817581,11,1,11,11,1,1,0.0
1073817582,11,1,11,11,1,1,0.0
1073817583,11,1,11,11,1,1,0.0
1073819324,0,0,0,0,0,0,41.375296031248276
1073819325,0,0,0,0,0,0,43.501884448754375
1073819326,0,0,0,0,0,0,43.58473563787351
1073819327,0,0,0,0,0,0,43.50152017841568
1073823059,0,0,0,0,0,0,42.16341722684281
1073823061,0,0,0,0,0,0,42.55754301123834
1073825616,0,0,0,0,0,0,44.402617771466836
1073825617,0,0,0,0,0,0,44.2307625722596
1073825618,0,0,0,0,0,0,44.3981810242813
1073826055,0,0,0,0,0,0,43.45111791643217
1073830768,0,0,0,0,0,0,44.096839535451885
1073832023,0,0,0,0,0,0,43.8551601051821
1073832024,0,0,0,0,0,0,43.61004573782957
1073832025,0,0,0,0,0,0,42.59164777161892
1073833181,0,0,0,0,0,0,42.84170524004662
1073836219,0,0,0,0,0,0,58.53072923912702
1073836220,0,0,0,0,0,0,58.19157149740631
1073836221,0,0,0,0,0,0,58.41487025945515
1073836222,0,0,0,0,0,0,58.55676924892211
1073836223,0,0,0,0,0,0,58.91711429187457
1073836224,0,0,0,0,0,0,59.65432585150399
1073836225,0,0,0,0,0,0,59.53072646386359
1073836226,0,0,0,0,0,0,59.47965040260341
1073836227,0,0,0,0,0,0,59.481089970786385
1073836228,0,0,0,0,0,0,59.412055244030725
1073836229,0,0,0,0,0,0,59.45325912439465
1073836230,0,0,0,0,0,0,58.03726729574519
1073836231,0,0,0,0,0,0,57.644956593150155
1073836232,0,0,0,0,0,0,57.81068885778315
1073836233,0,0,0,0,0,0,57.734579576993994
1073836234,0,0,0,0,0,0,56.617681092559984
1073836235,0,0,0,0,0,0,57.708623158959305
1073836236,0,0,0,0,0,0,58.381867060692585
1073836237,0,0,0,0,0,0,58.37739653386441
1073836238,0,0,0,0,0,0,58.37297645302452
1073836239,0,0,0,0,0,0,58.365915444905504
1073836240,0,0,0,0,0,0,58.22142677430634
1073836241,0,0,0,0,0,0,58.43140398780045
1073836242,0,0,0,0,0,0,59.17390739128664
1073836243,0,0,0,0,0,0,58.88693793186601
1073836244,0,0,0,0,0,0,58.578694830374005
1073836245,0,0,0,0,0,0,58.519663967160874
1073836246,0,0,0,0,0,0,58.51958906196078
1073836247,0,0,0,0,0,0,58.61113538726491
1073836248,0,0,0,0,0,0,59.24408998545786
1073838409,0,0,0,0,0,0,43.760329778146065
1073841011,0,0,0,0,0,0,58.93430258454703
1073847256,0,0,0,0,0,0,58.442288895503694
1073847257,0,0,0,0,0,0,59.44082325460927
1073847258,0,0,0,0,0,0,57.52492245933136
1073847259,0,0,0,0,0,0,57.62010127544727
1073847260,0,0,0,0,0,0,57.75849324276354
1073847261,0,0,0,0,0,0,58.02709723327336
1073847262,0,0,0,0,0,0,57.9248886360241
1073847263,0,0,0,0,0,0,57.628256166480156
1073847264,0,0,0,0,0,0,59.09786317397757
1073847267,0,0,0,0,0,0,58.628630292288
1073847268,0,0,0,0,0,0,58.85107931989102
1073847269,0,0,0,0,0,0,58.58407201139968
1073847270,0,0,0,0,0,0,58.67472597888047
1073847271,0,0,0,0,0,0,58.66923819229379
1073885666,0,0,0,0,0,0,72.82174670247151
1073885667,0,0,0,0,0,0,72.64958076399222
1073885668,0,0,0,0,0,0,72.67144941845686
1073889263,0,0,0,0,0,0,73.29963701239863
1073889264,0,0,0,0,0,0,73.46692928107872
1073889265,0,0,0,0,0,0,73.25486219018295
1073889266,0,0,0,0,0,0,72.63280961120495
1073889267,0,0,0,0,0,0,72.64536477059977
1073889268,0,0,0,0,0,0,72.62720967356294
1073889269,0,0,0,0,0,0,72.72498959190663
1073889876,0,0,0,0,0,0,73.59135422150882
1073889877,0,0,0,0,0,0,73.83057270463664
1073891683,0,0,0,0,0,0,73.2636846012857
1073902492,0,0,0,0,0,0,23.89256511959605
1073902503,0,0,0,0,0,0,23.791844401968156
1073902505,0,0,0,0,0,0,24.01954319788045
1073903077,0,0,0,0,0,0,72.50805970714438
1073903078,0,0,0,0,0,0,72.88360371378293
1073903079,0,0,0,0,0,0,72.54015523464017
1073904732,0,0,0,0,0,0,74.85555168143942
1073904733,0,0,0,0,0,0,74.88899561446435
1073941604,0,0,0,0,0,0,60.53717767089676
1073941605,0,0,0,0,0,0,60.01039230887396
1073941608,0,0,0,0,0,0,60.98122069381848
1073941609,0,0,0,0,0,0,61.05183880639585
1073941610,0,0,0,0,0,0,60.52366315883696
1073941612,0,0,0,0,0,0,60.52238798728288
1073941613,0,0,0,0,0,0,61.06274404335527
1073941615,0,0,0,0,0,0,60.18683056535554
1073942981,0,0,5,5,1,1,0.2267768879293899
1073951777,0,0,0,0,0,0,60.8585231074154
1073956112,0,0,0,0,0,0,60.955847294319284
1073956113,0,0,0,0,0,0,61.213119152883614
1073964489,0,0,0,0,0,0,59.949045637815345
1073964490,0,0,0,0,0,0,59.915134839858794
1073964491,0,0,0,0,0,0,59.96856843454186
1073964492,0,0,0,0,0,0,59.98086674858141
1073964493,0,0,0,0,0,0,60.03548153339392
1073964494,0,0,0,0,0,0,60.04231377250838
1073964495,0,0,0,0,0,0,60.325678268401965
1073964496,0,0,0,0,0,0,60.0704848252022
1073964497,0,0,0,0,0,0,60.163315108781646
1073964498,0,0,0,0,0,0,60.61227688851706
1073964501,0,0,0,0,0,0,60.74206260407401
1073964507,0,0,0,0,0,0,60.53527103684246
1073964508,0,0,0,0,0,0,60.385428788338274
1073964511,0,0,0,0,0,0,60.27371155448044
1073964512,0,0,0,0,0,0,60.15020414334422
1073979987,4,1,4,4,1,1,0.0
1073979988,4,1,4,4,1,1,0.0
1073979989,4,1,4,4,1,1,0.0
1073979993,4,1,4,4,1,1,0.0
1074070830,0,0,0,0,0,0,60.23169674945926
1074070832,0,0,0,0,0,0,59.96627153454971
1074070833,0,0,0,0,0,0,60.196180607059844
1074070838,0,0,0,0,0,0,60.469449291432504
1074070839,0,0,0,0,0,0,60.503413878376875
1074079303,0,0,0,0,0,0,44.293186775227944
1074079304,0,0,0,0,0,0,44.22883351157505
1074083545,0,0,0,0,0,0,42.30632819153122
1074083546,0,0,0,0,0,0,43.22495356242769
1074083547,0,0,0,0,0,0,43.208488661928236
1074083548,0,0,0,0,0,0,43.55841290193896
1074084389,0,0,0,0,0,0,44.090242758049776
1074084390,0,0,0,0,0,0,44.116034400889546
1074084391,0,0,0,0,0,0,44.1171695546059
1074085528,0,0,0,0,0,0,43.28110819919876
1074089235,0,0,0,0,0,0,42.26212059769934
1074090313,0,0,0,0,0,0,44.16118543646233
1074090314,0,0,0,0,0,0,44.41521511237073
1074090315,0,0,0,0,0,0,44.480981994270905
1074090316,0,0,0,0,0,0,44.53511250696192
1074092229,0,0,0,0,0,0,41.779138345358966
1074093358,0,0,0,0,0,0,43.270938346958516
1074093359,0,0,0,0,0,0,43.68689469744494
1074093363,0,0,0,0,0,0,44.612212926858774
1074093364,0,0,0,0,0,0,44.59964326777896
1074093365,0,0,0,0,0,0,44.58883839132907
1074098395,0,0,0,0,0,0,44.27221709906727
1074098396,0,0,0,0,0,0,44.28934796062061
1074101118,0,0,0,0,0,0,44.25731307902772
1074102407,0,0,0,0,0,0,42.983806201032976
1074106809,0,0,0,0,0,0,44.13437414202321
1074106810,0,0,0,0,0,0,44.3226801057933
1074106811,0,0,0,0,0,0,44.24033704912091
1074106812,0,0,0,0,0,0,44.29753179887198
1074109177,1,1,1,2,1,1,0.0
1074109178,1,1,1,2,1,1,0.0
1074111780,0,0,0,0,0,0,44.07875533191616
1074111781,0,0,0,0,0,0,44.05686538866559
1074113286,0,0,0,0,0,0,43.144622216435735
1074113287,0,0,0,0,0,0,43.60880929880606
1074121972,0,0,0,0,0,0,44.828615088247
1074150310,0,0,0,0,0,0,43.505662536413524
1074150311,0,0,0,0,0,0,43.34586252837967
1074150312,0,0,0,0,0,0,43.23880395191137
1074150313,0,0,0,0,0,0,43.252402219023075
1074157114,10,1,10,10,1,1,0.0
1074162558,0,0,0,0,0,0,43.73216099510248
1074168323,0,0,0,0,0,0,43.58289900923146
1074168324,0,0,0,0,0,0,43.54885677801216
1074168325,0,0,0,0,0,0,43.752232231573316
1074176464,0,0,0,0,0,0,77.17963409465352
1074180406,0,0,0,0,0,0,61.19540259866145
1074180407,0,0,0,0,0,0,61.76780832238631
1074180408,0,0,0,0,0,0,62.85650943107016
1074180409,0,0,0,0,0,0,63.79680938191369
1074180410,0,0,0,0,0,0,63.68457030575156
1074180411,0,0,0,0,0,0,63.68709858820007
1074180412,0,0,0,0,0,0,63.43379670305052
1074180413,0,0,0,0,0,0,63.488638088469685
1074180414,0,0,0,0,0,0,63.31182741958524
1074180415,0,0,0,0,0,0,62.27647522262288
1074180420,0,0,0,0,0,0,62.48668471169296
1074180421,0,0,0,0,0,0,62.717972018736646
1074180422,0,0,0,0,0,0,62.45995437652229
1074180423,0,0,0,0,0,0,62.89387672930418
1074180424,0,0,0,0,0,0,63.04466661451437
1074180425,0,0,0,0,0,0,62.13520932400201
1074180426,0,0,0,0,0,0,62.13947491192402
1074180427,0,0,0,0,0,0,63.045507063681676
1074180428,0,0,0,0,0,0,61.77250148073642
1074192089,0,0,0,0,0,0,77.28997862967887
1074192646,0,0,0,0,0,0,77.39190545707866
1074192647,0,0,0,0,0,0,77.51186079166689
1074192999,0,0,0,0,0,0,77.26106930021503
1074193001,0,0,0,0,0,0,77.12768062023645
1074210715,0,0,0,0,0,0,64.19990294617129
1074210716,0,0,0,0,0,0,63.740754201402304
1074220474,0,0,0,0,0,0,70.76658176043449
1074237036,0,0,0,0,0,0,73.8270971150992
1074237037,0,0,0,0,0,0,73.00513314663294
1074237038,0,0,0,0,0,0,72.7036559668209
1074237039,0,0,0,0,0,0,72.54850673001246
1074237818,0,0,0,0,0,0,70.47164221358356
1074239300,0,0,0,0,0,0,70.27594459873386
1074239301,0,0,0,0,0,0,69.50432654162128
1074239302,0,0,0,0,0,0,69.39619759116012
1074239303,0,0,0,0,0,0,69.56213771652679
1074239304,0,0,0,0,0,0,69.50624255100935
1074239305,0,0,0,0,0,0,70.0281195708578
1074293064,0,0,0,0,0,0,51.20548869966129
1074293066,0,0,0,0,0,0,51.02653469455112
1074293067,0,0,0,0,0,0,51.411309828668294
1074293068,0,0,0,0,0,0,51.51015945965629
1074293069,0,0,0,0,0,0,50.883100755998555
1074351377,0,0,1,1,1,1,0.8178154990138548
1074351378,0,0,1,1,1,1,0.4708868820032638
1074351379,0,0,1,1,1,1,0.2541229103260373
1074351380,0,0,1,1,1,1,0.11722900534683954
1074351381,1,1,1,1,1,1,0.0
1074351382,1,1,1,1,1,1,0.0
1074391123,0,0,0,0,0,0,43.816514369218126
1074395930,0,0,0,0,0,0,42.128941721480025
1074395931,0,0,0,0,0,0,42.446100824935264
1074396209,0,0,0,0,0,0,68.68813281138117
1074397135,0,0,0,0,0,0,70.74718531150954
1074397136,0,0,0,0,0,0,70.79454441411103
1074397137,0,0,0,0,0,0,70.82449861963731
1074406643,0,0,0,0,0,0,43.14897177308444
1074413037,0,0,0,0,0,0,43.80572494703978
1074415650,0,0,0,0,0,0,71.91959872772676
1074415863,0,0,0,0,0,0,44.02887710008579
1074415864,0,0,0,0,0,0,43.99868465561297
1074415865,0,0,0,0,0,0,44.29113955446562
1074429242,11,1,18,18,1,1,0.0
1074429243,11,1,18,18,1,1,0.0
1074438112,0,0,0,0,0,0,27.39669542013593
1074450194,0,0,0,0,0,0,70.29842971258176
1074451639,0,0,0,0,0,0,70.04624101438709
1074453173,0,0,0,0,0,0,70.15139897353467
1074454423,0,0,0,0,0,0,69.91058984316466
1074455126,0,0,0,0,0,0,70.14762422425585
1074455127,0,0,0,0,0,0,70.21590194769796
1074455128,0,0,0,0,0,0,70.19502758572588
1074461062,11,1,18,18,1,1,0.0
1074461063,11,1,18,18,1,1,0.0
1074461064,11,1,18,18,1,1,0.0
1074462475,0,0,0,0,0,0,43.60874546133835
1074466434,11,1,18,18,1,1,0.0
1074473173,0,0,0,0,0,0,43.852375962507125
1074482855,0,0,0,0,0,0,42.62303772223115
1074482856,0,0,0,0,0,0,42.57317060180096
1074484154,11,1,18,18,1,1,0.0
1074487556,17,1,18,18,1,1,0.0
1074492386,0,0,0,0,0,0,44.15222737250556
1074494072,0,0,0,0,0,0,43.867128466906884
1074500528,0,0,0,0,0,0,44.155813096181454
1074502695,0,0,1,1,1,1,0.3964972903372073
1074502696,0,0,1,1,1,1,0.35410722342535816
1074504504,0,0,0,0,0,0,101.57589283362078
1074551056,0,0,0,0,0,0,43.31870104388669
1074551057,0,0,0,0,0,0,43.22777385697924
