road_id,road_type,name,ref,surface,lanes,maxspeed,oneway,bridge,tunnel,latitude,longitude
1058789202,residential,,,,,,,,,24.496684978571434,92.76117472142857
1058789203,residential,,,,,,,,,24.495993233333337,92.76313899629629
1058789326,residential,,,,,,,,,24.795896341176473,92.79634290000001
1058789327,service,,,,,,,,,24.79170505,92.80380975
1058800094,residential,,,,,,,,,24.791693027160505,92.66159115925923
1058800095,residential,,,,,,,,,24.7999008,92.66515685
1058800451,residential,,,unpaved,,,,,,24.801368285185188,93.16790929259257
1058800452,residential,,,,,,,yes,,24.80905145,93.14773120000001
1058800814,track,,,unpaved,,,,,,24.592354697500003,92.69823213250001
1058800815,track,,,unpaved,,,,,,24.590002909999995,92.697821035
1058800816,track,,,unpaved,,,,,,24.594017333333337,92.69875674166666
1058800817,track,,,unpaved,,,,,,24.58326065987261,92.69632411847132
1058801483,residential,,,,,,,,,24.8329208,92.81626895
1058801484,residential,,,,,,,,,24.830943599999998,92.8111475
1058801750,tertiary,,,,,,,yes,,24.7421753,92.6506034
1058801755,residential,,,,,,,,,24.783683300000003,92.79859073333334
1058801756,residential,,,,,,,,,24.788813949999998,92.80784265
1058801757,residential,,,,,,,,,24.787525199999997,92.79663951111111
1058801758,residential,,,,,,,,,24.7875311,92.80068993333333
1058802234,residential,,,,,,,,,24.834367999999998,92.79912555
1058802235,residential,,,,,,,,,24.8382422,92.80608205
1058802236,residential,,,,,,,,,24.8423874,92.8077347
1058802304,residential,,,,,,,,,24.80100246666667,92.66326579999999
1058802305,residential,,,,,,,,,24.799839459999998,92.67163704
1058802785,track,,,unpaved,,,,,,24.845931860869566,93.16851449130434
1058802952,track,,,unpaved,,,,,,24.5645671153846,92.75986534648833
1058803094,residential,,,,,,,,,24.8389047,92.80344575
1058803095,residential,,,,,,,,,24.823786475,92.7997756
1058803543,residential,,,,,,,,,24.507845589473686,92.76647781052633
1058803544,residential,,,,,,,,,24.500896850000004,92.76417876666666
1058803545,residential,,,,,,,,,24.50162464285714,92.76354718571429
1058803560,track,,,unpaved,,,,,,24.80617191272727,93.15702155272724
1058803561,track,,,unpaved,,,,,,24.804212955555556,93.15071531111111
1058803562,residential,,,,,,,,,24.802397430000003,93.14891876000002
1058803563,track,,,unpaved,,,,,,24.806459508,93.14918345000002
1058803564,residential,,,,,,,,,24.802380481249998,93.14727523749998
1058803565,residential,,,,,,,,,24.80676625714286,93.14123085714287
1058803566,residential,,,,,,,,,24.80560585,93.1419028
1058803567,service,,,,,,,,,24.804993250000003,93.14158495000001
1058803568,residential,,,,,,,,,24.801103147826087,93.14461505652173
1058803569,residential,,,,,,,,,24.80272786875,93.14422325625
1058803662,residential,,,,,,,,,24.786273288888893,92.66140525714287
1058822575,track,,,unpaved,,,,,,24.660998073015868,92.64848562380953
1058822576,service,,,,,,,,,24.65968215714286,92.64632834285715
1058823350,track,,,unpaved,,,,,,24.608797681666665,92.68962652
1058823351,track,,,unpaved,,,,,,24.61608456,92.6929109
1058823352,track,,,unpaved,,,,yes,,24.61570855,92.69287595
1058823353,track,,,unpaved,,,,,,24.598573860714293,92.68831128333329
1058823354,track,,,unpaved,,,,yes,,24.60518995,92.689082
1058823734,secondary,,,,,,,,,25.9072222,93.7471899
1058824007,service,,,,,,,,,24.800420785714284,92.66812205714284
1058824008,residential,,,,,,,,,24.794082003636355,92.68060073090912
1058824168,residential,,,,,,,yes,,24.6619785,92.65397540000001
1058824169,residential,,,,,,,,,24.663016520000006,92.65245423250003
1058824170,residential,,,,,,,,,24.65953554705882,92.6498279117647
1058826215,unclassified,,,unpaved,,,,yes,,24.6615334,92.64154744999999
1058826216,unclassified,,,,,,,,,24.656264332352944,92.64147619705882
1058826217,residential,,,,,,,,,24.665142342307696,92.6513186326923
1058826992,track,,,unpaved,,,,,,24.840276624324325,93.16214557837837
1058828284,track,,,unpaved,,,,,,24.585047673749994,92.67228402937499
1058828704,track,,,unpaved,,,,yes,,24.845401,93.17010955
1058828705,track,,,unpaved,,,,,,24.845369422222223,93.1704368888889
1058829109,residential,,,,,,,,,24.788567657575758,92.67545168787878
1058829110,residential,,,,,,,,,24.79171300746269,92.6792588238806
1058831639,residential,,,,,,,,,26.1704529,91.7793647
1058831640,residential,,,,,,,,,26.171060750000002,91.7791092
1058836650,residential,,,,,,,,,23.8200424,91.281418
1058836706,residential,,,,,,,,,24.526270495918364,92.84738081836736
1058836708,residential,,,,,,,,,24.52663225,92.8431108
1058836709,residential,,,,,,,,,24.516621916666665,92.85996495833335
1058836710,service,,,,,,,,,24.523706784615385,92.84805586153847
1058836711,residential,,,,,,,,,24.5239706,92.84735256666666
1058838526,residential,,,,,,,,,24.891262051724144,93.12905408275861
1058838527,residential,,,,,,,,,24.89158335797102,93.12848785652176
1058838686,track,,,unpaved,,,,,,23.855734931746024,92.74885226349203
1058839047,service,,,,,,,,,24.8592699,92.52716075000001
1058839231,trunk,,NH306A,,,,,yes,,24.442239800000003,92.78273150000001
1058839232,trunk,,NH306A,,,,,,,24.457836088599347,92.78184048664502
1058839988,residential,,,,,,,,,24.55179450393702,92.75403305669293
1058840227,residential,,,,,,,,,24.495796216666673,92.76090683333332
1058840228,residential,,,,,,,,,24.497331679487182,92.76024243589744
1058840510,residential,,,,,,,,,24.431725540996187,92.77845394597706
1058840931,track,,,unpaved,,,,,,24.7597586,92.69990196153844
1058840933,residential,,,,,,,,,24.752016903225808,92.69423065483873
1058841174,residential,,,,,,,,,24.8233905,92.636039
1058841175,residential,,,,,,,,,24.81866241851851,92.62915997654318
1058841179,residential,,,,,,,,,24.823052009523806,92.62689590952381
1058841182,residential,,,,,,,,,24.8321393,92.63271664999999
1058842468,residential,,,,,,,,,24.896182169999996,93.127203975
1058842630,residential,,,,,,,,,24.7438507375,92.648898775
1058842631,residential,,,,,,,,,24.744512498000002,92.65240218000002
1058842632,residential,,,,,,,,,24.744218927272726,92.65135286969699
1058842633,residential,,,,,,,,,24.75032183,92.64001716
1058842634,service,,,,,,,,,24.75311888,92.63905004
1058842635,track,,,unpaved,,,,,,24.75404295,92.6393023
1058842687,service,,,,,,,,,23.855436259999998,92.74481863999999
1058842688,track,,,unpaved,,,,,,23.85348320752689,92.74672563548388
1058842689,track,,,unpaved,,,,,,23.855623442857144,92.74761560476189
1058842708,residential,,,,,,,,,24.86166146,92.5369274
1058842709,residential,,,,,,,,,24.861496275,92.5376583125
1058842710,service,,,,,,,,,24.860799000000004,92.52993558571428
1058842713,service,,,,,,,,,24.8578827,92.52924680000001
1058842714,service,,,,,,,,,24.8607887,92.5333832
1058842715,residential,,,,,,,,,24.858358128571428,92.54408175238095
1058843148,track,,,unpaved,,,,yes,,24.5738403,92.90577465
1058843149,track,,,unpaved,,,,,,24.5738809,92.90573665
1058843194,track,,,unpaved,,,,,,24.816715019999997,93.14243154
1058843195,residential,,,,,,,,,24.817606583333333,93.13752670000001
1058843196,residential,,,,,,,,,24.817654,93.1365971
1058843197,track,,,unpaved,,,,,,24.818441023809523,93.13314186666666
1058843198,service,,,,,,,,,24.8166541,93.1328001
1058843199,service,,,,,,,,,24.80751533333333,93.13947684666665
1058843200,track,,,unpaved,,,,,,24.804708075,93.143496275
1058843613,track,,,unpaved,,,,,,24.554764086554616,92.7564227277311
1058843735,service,,,,,,,,,24.861673699999997,92.53667709999999
1058843736,service,,,,,,,,,24.8615068,92.53473775
1058844147,service,,,,,,,,,23.840251235294115,92.74274742941175
1058844181,residential,,,,,,,,,24.7552708,92.64145832499999
1058844182,track,,,unpaved,,,,,,24.750180020000002,92.64208198
1058844183,residential,,,,,,,yes,,24.74611915,92.65157070000001
1058844184,residential,,,,,,,,,24.7461071,92.6515675
1058844185,residential,,,,,,,,,24.746554685294118,92.65200350882353
1058844711,residential,,,,,,,,,24.741537577777777,92.65271902222223
1058844712,residential,,,,,,,,,24.760980207692306,92.6448714230769
1058844992,residential,,,,,,,,,24.51879108,92.85842852
1058844993,track,,,unpaved,,,,,,24.520427740000002,92.85898571999999
1058844994,service,,,,,,,,,24.5212012,92.85919505
1058844995,service,,,,,,,,,24.522350749999998,92.8588541
1058844996,track,,,unpaved,,,,,,24.528594070000004,92.85873261999998
1058845011,service,,,,,,,,,23.838865199999997,92.74222087391304
1058846311,residential,,,,,,,,,24.463078417777773,92.77616970555553
1058846650,residential,,,,,,,,,24.8114457,93.14938240000001
1058846651,residential,,,,,,,,,24.812799154545452,93.14792766363638
1058846652,residential,,,,,,,,,24.8131531375,93.14726546250002
1058846653,service,,,,,,,,,24.81323514,93.14682021999998
1058846654,residential,,,,,,,,,24.8144252,93.14463324999998
1058846655,service,,,,,,,,,24.814792524999998,93.142287625
1058846656,residential,,,,,,,,,24.816294300000003,93.14008005
1058846657,service,,,,,,,,,24.821186400000002,93.15268685000001
1058846658,service,,,,,,,,,24.8144777,93.15235022222221
1058846659,residential,,,,,,,,,24.815351685714287,93.1523692
1058846660,residential,,,,,,,,,24.81629355,93.153409075
1058846661,residential,,,,,,,,,24.817329280487805,93.15665339024389
1058846662,residential,,,,,,,,,24.816459371153844,93.15229175192306
1058846663,residential,,,,,,,,,24.821355850000003,93.154177375
1058846664,residential,,,,,,,,,24.820881224999997,93.15213334375
1058846763,service,,,,,,,,,24.830588,92.77509118750001
1058846764,service,,,,,,,,,24.82992075,92.77390395
1058846765,service,,,,,,,,,24.831344350000002,92.7745058
1058846766,service,,,,,,,,,24.83142215,92.7739208
1058846767,service,,,,,,,,,24.831683599999998,92.77453135
1058846897,track,,,unpaved,,,,,,24.744050075,92.68877342777779
1058846898,track,,,unpaved,,,,,,24.741244066666667,92.68722309166667
1058846899,residential,,,,,,,,,24.743587657142864,92.68290355714286
1058846900,track,,,unpaved,,,,,,24.742841616000007,92.69660735600006
1058846923,residential,,,,,,,,,24.499438233333336,92.76291548333332
1058846924,residential,,,,,,,,,24.49909107878788,92.76086395151516
1058847436,unclassified,,,,,,,,,24.56290434771986,92.7141349506515
1058847652,residential,,,,,,,,,24.819047833333332,92.62973949999999
1058847653,residential,,,,,,,,,24.820669725,92.63008724999999
1058847893,residential,,,,,,,,,24.469264163636364,92.7793507090909
1058847894,residential,,,,,,,,,24.469345633333333,92.77977192666667
1058847895,residential,,,,,,,,,24.468706833333332,92.78053203333332
1058848611,residential,,,,,,,,,24.8117093,93.14940825
1058848612,residential,,,,,,,yes,,24.821148700000002,93.15444515
1058848613,residential,,,,,,,,,24.8210129,93.1545554
1058848614,residential,,,,,,,yes,,24.820346100000002,93.1535914
1058848615,residential,,,,,,,,,24.8204843,93.15348741999999
1058848616,residential,,,,,,,,,24.81266238,93.14969856
1058848617,track,,,unpaved,,,,,,24.81036483076923,93.1484135923077
1058848846,residential,,,,,,,,,24.741847176923077,92.68152281538461
1058848847,residential,,,,,,,,,24.741691000000003,92.68084999999999
1058848848,residential,,,,,,,,,24.740902588888886,92.6748482888889
1058848849,residential,,,,,,,,,24.75911756,92.70208676
1058849178,residential,,,,,,,,,25.007512247058813,92.91778936862747
1058849179,residential,,,,,,,,,25.00598515,92.9162549
1058849180,residential,,,,,,,,,25.006084179999995,92.91639947999998
1058849193,residential,,,,,,,,,24.784264009999998,92.67964629000001
1058849287,residential,,,,,,,,,24.699414590789484,92.6460122342105
1058849288,tertiary,,,,,,,,,24.69621438333333,92.63925978333333
1058849289,tertiary,,,,,,,yes,,24.6984673,92.63965755000001
1058849561,service,,,,,,,,,24.829874337499998,92.77480215
1058849562,residential,,,,,,,,,24.829483471428574,92.77451715714287
1058849563,service,,,,,,,,,24.828349449999997,92.77448995
1058849564,service,,,,,,,,,24.828130299999998,92.77447889999999
1058849565,residential,,,,,,,,,24.828521439999996,92.77360742
1058849566,service,,,,,,,,,24.82670405,92.77396155
1058849567,residential,,,,,,,,,24.8224635,92.7751661
1058849568,residential,,,,,,,,,24.822538133333335,92.77447516666666
1058849584,residential,,,,,,,,,24.819491787500002,92.62467426250001
1058849585,residential,,,,,,,,,24.826153528571428,92.63562402857143
1058849631,residential,,,,,,,,,24.49625036666667,92.81249813333334
1058849632,residential,,,,,,,,,24.500636266666667,92.81216567777778
1058849633,residential,,,,,,,,,24.509475727272726,92.81160916363636
1058849634,residential,,,,,,,,,24.508472366666666,92.80846546666668
1058849635,residential,,,,,,,,,24.5088042,92.80863213333333
1058849636,residential,,,,,,,,,24.511618366666664,92.8104092
1058849851,residential,,,,,,,,,24.498895794999996,92.76152389
1058849852,residential,,,,,,,,,24.506625333333332,92.76631049999999
1058850706,residential,,,,,,,,,24.860499660000002,92.54086316
1058850707,residential,,,,,,,,,24.861467939999997,92.54110942
1058850708,residential,,,,,,,,,24.86043084166667,92.54314545
1058850710,residential,,,,,,,,,24.8570659483871,92.54513094516129
1058850711,residential,,,,,,,,,24.857814774999998,92.5447308625
1058851342,residential,,,,,,,,,24.775150200000002,93.101803525
1058851343,residential,,,,,,,,,24.7744758,93.10154750000001
1058851344,residential,,,,,,,,,24.778667251219517,93.10417368536586
1058851503,residential,,,,,,,,,24.316988774509806,92.9874764529412
1058851504,residential,,,,,,,,,24.3153712,92.98774820666668
1058851505,residential,,,,,,,,,24.315185784210527,92.98865308947369
1058851506,residential,,,,,,,,,24.314481566666668,92.98884363333335
1058851507,residential,,,,,,,,,24.316880431034484,92.98941292068963
1058851696,residential,,,,,,,,,24.83109448,92.7737518
1058851697,residential,,,,,,,,,24.832126950000003,92.77434835
1058851698,service,,,,,,,,,24.83278451111111,92.77515938888888
1058851699,service,,,,,,,,,24.83234485,92.77444080000001
1058852166,residential,,,,,,,,,24.620106788461534,92.95614366153845
1058852168,residential,,,,,,,,,24.61213845,92.957769
1058852169,residential,,,,,,,,,24.608630587500002,92.9560686125
1058852173,residential,,,,,,,,,24.60914890645162,92.97199511290322
1058852174,residential,,,,,,,,,24.610838352941165,92.95483508411766
1058852177,residential,,,,,,,,,24.604943527777777,92.9616534777778
1058852211,residential,,,,,,,,,24.74886304838709,92.69500743225802
1058852212,track,,,unpaved,,,,,,24.74869235,92.69935165
1058852247,residential,,,,,,,,,24.508436917241387,92.7688749632184
1058852499,trunk,,NH6,,,,,yes,,23.8578384,92.74175535
1058852500,trunk,,NH6,,,,,,,23.852108831724145,92.7425835813793
1058852501,trunk,,NH6,,,,,yes,,23.845238566666666,92.74224066666666
1058852502,trunk,,NH6,,,,,,,23.80510796574002,92.73565149038325
1058852529,unclassified,,,unpaved,,,,,,24.680764046153847,92.64215568461539
1058852530,unclassified,,,unpaved,,,,yes,,24.68291245,92.6420235
1058852531,residential,,,,,,,,,24.690979516216217,92.64463879459461
1058852532,residential,,,,,,,,,24.6912571,92.64051195
1058852533,residential,,,,,,,yes,,24.69111835,92.6415944
1058852563,service,,,,,,,,,24.833672933333332,92.77395018333334
1058852564,residential,,,,,,,,,24.833676099999998,92.77361942
1058852565,service,,,,,,,,,24.8342782,92.77423160000001
1058852579,residential,,,,,,,,,24.563137672830194,92.7214217739623
1058852642,residential,,,,,,,,,24.321483906060607,92.98991352727273
1058852643,residential,,,,,,,,,24.320365909090913,92.98924931818182
1058852644,residential,,,,,,,,,24.31625554,92.98816802000002
1058853332,residential,,,,,,,,,24.683222019047623,92.64537534761904
1058853333,residential,,,,,,,,,24.68422286,92.64242459999998
1058853360,residential,,,,,,,,,24.507300867543858,92.7686201526316
1058853475,residential,,,,,,,,,24.9861692254902,93.12120163137256
1058854003,track,,,unpaved,,,,,,24.393305549999997,92.89075143333332
1058854045,residential,,,,,,,,,24.790728131707315,92.67620413658534
1058854246,track,,,unpaved,,,,,,24.7512271625,93.09877472499998
1058854247,residential,,,,,,,,,24.75846615,93.10139455
1058854248,residential,,,,,,,,,24.76695179999999,93.10161922857145
1058854249,residential,,,,,,,yes,,24.76355925,93.1018889
1058854250,residential,,,,,,,,,24.75768596,93.09977012727275
1058854260,residential,,,,,,,,,24.573163108333333,92.70764200416669
1058854491,residential,,,,,,,,,24.755720415000006,92.682776335
1058854492,tertiary,,,,,,,yes,,24.747209750000003,92.70511400000001
1058854493,tertiary,,,,,,,,,24.745716100000003,92.70416867499999
1058854494,residential,,,,,,,,,24.75869764,92.70637759000002
1058854495,tertiary,,,,,,,yes,,24.7443564,92.7033073
1058854496,tertiary,,,,,,,,,24.75249339999999,92.70647027547172
1058854512,track,,,unpaved,,,,,,23.851912769999995,92.74178662
1058854513,service,,,,,,,,,23.85445086,92.74357050666666
1058854514,service,,,,,,,,,23.84171497142857,92.74276657142856
1058854515,track,,,unpaved,,,,,,23.847635418749995,92.74325046875
1058854760,residential,,,,,,,,,24.692666468181816,92.74350973181818
1058854761,service,,,,,,,,,24.691301850000002,92.74340409999999
1058855694,residential,,,,,,,,,24.77903788,93.09459733999999
1058855695,residential,,,,,,,,,24.776068450943402,93.0937661509434
1058855696,residential,,,,,,,yes,,24.778526550000002,93.09449395
1058855754,residential,,,,,,,,,24.685515125000002,92.640929625
1058855755,residential,,,,,,,,,24.68432767,92.64263102000001
1058855756,residential,,,,,,,,,24.68468575,92.6423221
1058855757,residential,,,,,,,,,24.685254783333328,92.64232998333333
1058855758,residential,,,,,,,,,24.687473595454538,92.64192317272729
1058855760,residential,,,,,,,,,24.684420734999996,92.645027585
1058857704,residential,,,,,,,,,24.51332683076923,92.80826883846154
1058858469,residential,,,,,,,,,24.685807425000004,92.73444437500001
1058858470,residential,,,,,,,,,24.67985883333333,92.74328630000001
1058858471,residential,,,,,,,,,24.68047125,92.74245755000001
1058858472,residential,,,,,,,,,24.68058815,92.7417326
1058858473,residential,,,,,,,,,24.689536030000006,92.74822058999999
1058858474,residential,,,,,,,,,24.689656810000002,92.74790468500001
1058858870,residential,,,,,,,,,23.82289395,91.2755621
1058858871,residential,,,,,,,,,23.82463415,91.27162050000001
1058858872,residential,,,,,,,,,23.82514685,91.27125655
1058858873,residential,,,,,,,,,23.82537062727273,91.27222054545456
1058858874,residential,,,,,,,,,23.82088875,91.27625385
1058859025,track,,,,,,,,,24.325049978472222,92.99812980347225
1058860785,residential,,,,,,,,,24.697153565306113,92.6593019244898
1058860786,residential,,,,,,,,,24.696988477142863,92.64380689428572
1058860787,residential,,,,,,,,,24.695770600000003,92.63956685
1058860788,residential,,,,,,,,,24.694459700000003,92.63971795
1058861243,residential,,,,,,,,,24.68130394,92.74108784
1058861244,service,,,,,,,,,24.682618325,92.7422680375
1058861245,residential,,,,,,,,,24.686320627586202,92.74815444482762
1058861246,residential,,,,,,,,,24.6852095,92.74767906666666
1058861247,residential,,,,,,,,,24.684423136842106,92.74816804210526
1058861248,residential,,,,,,,,,24.514408569565212,92.80826051304346
1058861249,residential,,,,,,,,,24.5111423,92.80655411764705
1058861538,residential,,,,,,,,,24.68570596666667,92.73242750000001
1058861539,residential,,,,,,,,,24.680099616666666,92.72931083333333
1058861540,residential,,,,,,,,,24.684739342857142,92.73182051428572
1058861541,residential,,,,,,,,,24.69020855,92.73461885
1058861573,service,,,,,,,,,24.31811368,92.98672538
1058861574,service,,,,,,,,,24.3135624,92.98880330000001
1058861575,track,,,unpaved,,,,,,24.321448285185188,92.98773583333332
1058861795,residential,,,,,,,,,24.698166475,92.64833393125
1058861796,residential,,,,,,,,,24.68979892857143,92.64259445714285
1058861797,residential,,,,,,,,,24.685958749999998,92.64200985
1058861903,residential,,,,,,,,,24.77686927777778,93.10667081111113
1058861904,residential,,,,,,,,,24.778535583333333,93.10621126666666
1058861907,residential,,,,,,,,,24.766374613636366,93.10584619090909
1058861953,track,,,unpaved,,,,,,24.966804125490192,92.70766929019611
1058861954,residential,,,,,,,,,24.956832385590786,92.71971338818442
1058861956,residential,,,,,,,,,24.682792883333335,92.74147040000001
1058861957,residential,,,,,,,,,24.686765791666662,92.743883875
1058861958,residential,,,,,,,,,24.6899361,92.74165395
1058861959,residential,,,,,,,,,24.690512778124997,92.74603105624999
1058861960,residential,,,,,,,,,24.688424787499997,92.73721307500001
1058861961,residential,,,,,,,,,24.684076216666668,92.74025892916666
1058862218,residential,,,,,,,,,24.860760433333336,92.6035294
1058862219,residential,,,,,,,,,24.860108722222222,92.60247366666665
1058862220,residential,,,,,,,,,24.861477271428573,92.60257129714284
1058862221,service,,,,,,,,,24.859831149999994,92.60715155833333
1058862222,residential,,,,,,,,,24.570725218181813,92.71460748636363
1058862225,residential,,,,,,,,,24.571567291666668,92.70807465833333
1058862226,track,,,unpaved,,,,,,24.576385199999997,92.71371897058826
1058862765,residential,,,,,,,,,23.821307824999998,91.2736250625
1058862788,track,,,unpaved,,,,,,24.981123947500002,92.729162365
1058862789,residential,Lumding - Silchar MG Line,,,,,,,,24.982489043283582,92.71707124776121
1058862821,residential,,,,,,,,,24.802231985714286,93.16855369999999
1058862822,residential,,,,,,,,,24.802727004761906,93.17140664761907
1058862823,residential,,,,,,,,,24.814334956190475,93.1605190304762
1058863631,residential,,,,,,,,,24.5142769,92.8114172
1058863632,residential,,,,,,,,,24.50402594666667,92.80765765999998
1058863633,residential,,,,,,,,,24.50019322115385,92.80894222307691
1058863634,residential,,,,,,,yes,,24.5026495,92.81029315
1058863635,residential,,,,,,,,,24.50284875,92.80958294999999
1058863636,residential,,,,,,,,,24.5024321,92.8110516
1058863741,residential,,,,,,,,,24.980066525,92.718238775
1058864240,track,,,unpaved,,,,,,24.970572333333337,92.70927981666665
1058864241,track,,,unpaved,,,,,,24.970855309677418,92.71706040645165
1058864891,residential,,,,,,,,,24.496714975,92.80382395000001
1058864892,residential,,,,,,,,,24.498953710000013,92.806538425
1058864893,residential,,,,,,,,,24.515129549999997,92.81098215
1058865194,residential,,,,,,,,,24.84937793846154,92.54663396923078
1058865195,residential,,,,,,,,,24.84709809122808,92.54479568421053
1058865196,residential,,,,,,,,,24.851358538461536,92.54550133076924
1058865197,service,,,,,,,,,24.84639482,92.5451689
1058865199,residential,,,,,,,,,24.84286891911765,92.54732604117646
1058865200,residential,,,,,,,,,24.84800014482759,92.54766238275865
1058865201,residential,,,,,,,,,24.843670080000003,92.54407319000002
1058865202,service,,,,,,,,,24.8449878,92.54382426666666
1058865203,residential,,,,,,,,,24.85005118,92.54552650000001
1058865204,residential,,,,,,,yes,,24.85047135,92.5454702
1058865205,residential,,,,,,,,,24.85234267692308,92.5464812076923
1058865206,residential,,,,,,,,,24.85297891538461,92.54550075384614
1058865450,residential,,,,,,,,,24.771469866666664,93.1040745
1058865451,residential,,,,,,,,,24.7713715,93.1027546
1058865452,residential,,,,,,,,,24.76293353157895,93.10575466315788
1058865453,residential,,,,,,,,,24.77320652,93.10135314
1058865455,residential,,,,,,,,,24.773141449999997,93.10171940000001
1058865647,residential,,,,,,,,,24.8326081,92.78054795999999
1058865648,residential,,,,,,,,,24.832377174999998,92.7792325
1058865649,residential,,,,,,,,,24.83256902,92.77919266
1058865650,residential,,,,,,,,,24.83277522,92.77811506
1058865653,residential,,,,,,,,,24.5539809375,92.84351305
1058865654,residential,,,,,,,,,24.55321676666667,92.84250576666666
1058865659,residential,,,,,,,,,23.827101433333336,91.27586963333334
1058865660,residential,,,,,,,,,23.827319708333334,91.27601697499999
1058865661,residential,,,,,,,,,23.82636777333333,91.27702644
1058865662,residential,,,,,,,,,23.825525114285714,91.28141474285714
1058865663,residential,,,,,,,,,23.825653850000002,91.2816666
1058865664,residential,,,,,,,,,23.8230199,91.28090515
1058865665,residential,,,,,,,,,23.8224989,91.28072635000001
1058865760,residential,,,,,,,,,24.465283363636363,92.78073061136365
1058865761,residential,,,,,,,,,24.462641639024387,92.7777183682927
1058866209,residential,,,,,,,,,24.815790172727272,93.15836938181816
1058866210,residential,,,,,,,,,24.817739512500005,93.16288093125002
1058866341,residential,,,,,,,,,24.60882608095238,92.96306149285718
1058866822,track,,,unpaved,,,,,,24.9336072,93.10730244999999
1058866823,track,,,unpaved,,,,yes,,24.933613,93.10729195
1058866824,track,,,unpaved,,,,,,24.933710369999996,93.10723429000001
1058866825,track,,,unpaved,,,,yes,,24.9355277,93.10776125000001
1058866826,track,,,unpaved,,,,,,24.9355295,93.10767345
1058866827,track,,,unpaved,,,,,,24.93550616666667,93.10801909999999
1058866828,track,,,unpaved,,,,,,24.934807797727277,93.10777237045454
1058866829,unclassified,,,,,,,,,24.94215382666666,93.09515167333335
1058866830,unclassified,,,,,,,yes,,24.94081905,93.09286660000001
1058866831,unclassified,,,,,,,yes,,24.942890149999997,93.0985792
1058866832,unclassified,,,,,,,,,24.9362836075188,93.08773161654136
1058866881,residential,,,,,,,yes,,24.555421850000002,92.84598199999999
1058866882,residential,,,,,,,,,24.5555591,92.845495875
1058866883,residential,,,,,,,,,24.5549876,92.8467129
1058866884,residential,,,,,,,,,24.5558856,92.84484563999999
1058866885,residential,,,,,,,,,24.55521745,92.84303560000001
1058867663,residential,,,,,,,,,24.8334936,92.77810949999999
1058867664,residential,,,,,,,,,24.834353066666665,92.78030846666667
1058867698,service,,,,,,,,,24.79640755,92.67885684999999
1058867699,service,,,,,,,,,24.796215,92.6785934
1058868596,residential,,,,,,,,,24.46954173333333,92.78119961666665
1058868597,residential,,,,,,,,,24.46911947142857,92.78088631428571
1058868598,residential,,,,,,,,,24.468673946153846,92.7817344076923
1058868599,residential,,,,,,,,,24.462644493750005,92.77835450625
1058868600,residential,,,,,,,,,24.464910031250003,92.77944964375
1058868601,residential,,,,,,,,,24.464064194736842,92.77922797894739
1058868807,residential,,,,,,,,,24.861746433333337,92.60000608333333
1058868808,residential,,,,,,,,,24.842989800892862,92.59482633214284
1058868809,unclassified,,,,,,,,,24.849656459615378,92.6045830826923
1058868810,residential,,,,,,,,,24.842616769230766,92.60205663333333
1058868883,residential,,,,,,,,,24.572495165714283,92.7273634857143
1058868884,residential,,,,,,,,,24.57190926551723,92.7260581448276
1058868885,residential,,,,,,,,,24.559602345333328,92.71673231377775
1058868980,unclassified,,,,,,,,,24.30153029818052,92.92767296745963
1058869011,residential,,,,,,,,,24.515806966666663,92.94897150000001
1058869388,residential,,,,,,,,,24.83480236363636,92.77608251818181
1058869389,residential,,,,,,,,,24.83533635,92.77595975
1058869390,residential,,,,,,,,,24.83409135,92.77673275000001
1058869391,residential,,,,,,,,,24.834862299999998,92.7767447
1058869392,residential,,,,,,,,,24.989599795454545,92.97681874545452
1058870414,service,,,,,,,,,24.463041999999998,92.78208374285714
1058870415,residential,,,,,,,,,24.466594214285713,92.78226824285716
1058870416,residential,,,,,,,,,24.466005464444443,92.78141898
1058870417,residential,,,,,,,,,24.46456217777778,92.7808387
1058870418,residential,,,,,,,,,24.4647491875,92.7812452125
1058870433,residential,,,,,,,,,23.8240939,91.2839296
1058870434,residential,,,,,,,,,23.824997652173916,91.28319368260868
1058870435,residential,,,,,,,,,23.823581949999998,91.27989865
1058870436,residential,,,,,,,,,23.8223472,91.27980515714285
1058870437,residential,,,,,,,,,23.82523355,91.27710475
1058870438,residential,,,,,,,,,23.82535415,91.27637765
1058870439,residential,,,,,,,,,23.82699521666667,91.27464558333334
1058870625,residential,,,,,,,,,24.99005245,92.97778915
1058870694,service,,,,,,,,,24.8614106,92.54314835
1058870695,residential,,,,,,,,,24.85951445,92.543011475
1058870696,service,,,,,,,,,24.849602083333334,92.54075044999998
1058870697,service,,,,,,,,,24.849652120000002,92.53981694000001
1058870698,residential,,,,,,,,,24.85142108571429,92.53576624999998
1058870699,residential,,,,,,,,,24.856017515384615,92.53510171538461
1058870700,track,,,unpaved,,,,,,24.85029664117647,92.53729142941177
1058870701,residential,,,,,,,,,24.84958544285714,92.53400202142858
1058870730,residential,,,,,,,,,24.561194891111118,92.72425498666666
1058870762,residential,,,,,,,,,24.81320679411765,93.16169072941176
1058870763,residential,,,,,,,,,24.817801313725493,93.15994670588238
1058870764,residential,,,,,,,,,24.81751847,93.15980205
1058870766,residential,,,,,,,,,24.80890176666667,93.16207383333334
1058870881,residential,,,,,,,,,24.5044111,92.80849515
